	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
5f22f1fccdcac40022d12219aaedc872	0.555669071253	0.593104864002	0.621475357802	0.560210971682	0.588853493383	0.658066517093	0.359762234534	0.588031488451
d65d38aa476367ef736a9db64322ba13	0.550626654355	0.607311142848	0.616979859187	0.559617061737	0.59176895455	0.630644160031	0.352811634349	0.582102651462
036200fdf97b3d604de3f8aea5595578	0.556490304709	0.616709513458	0.613824946137	0.563065170995	0.59933459013	0.649445443402	0.354860341644	0.589711437503
3c1a4e8b788a9525ce797620248642e2	0.737552381502	0.946143922471	0.752508560326	0.653205878276	0.836642197599	0.919010987379	0.542875692521	0.786824956372
e7bab2cc2e123f742e038a6809d73b0e	0.730313115574	0.944522035985	0.751885195445	0.643678144956	0.838953985842	0.920810123956	0.553318905817	0.783446629035
0990e8139345959d1eed3f4a0568ade8	0.728284491382	0.945081690399	0.75163109803	0.659476075579	0.830114419821	0.919119151565	0.564145891043	0.786881056892
ecc70af7b180bfd49190b7d41dcd3a56	0.731199542167	0.94961791751	0.758370998769	0.652053637488	0.836004821997	0.919209935234	0.569326523546	0.788473702627
0d923d5b73d28bd18c1c979f6fa3f139	0.731046283472	0.949203694005	0.758994863804	0.646644424849	0.840383066585	0.908711114891	0.570123114805	0.788314034483
745fbdad14e8ebc4042f7e577aae889d	0.565039666051	0.597071225643	0.608377750846	0.575955830658	0.589869113573	0.632906327067	0.376271545091	0.588693195789
9054db6b2d771d217ddeeda837787797	0.731887099877	0.949556792281	0.749385637889	0.650600417534	0.83920521699	0.91514241224	0.584992305325	0.788769427216
0ec3e17628a5efc7ded647a0b705bba1	0.738284664512	0.946664226059	0.759426746691	0.638895055319	0.824671129578	0.918061808685	0.573207333026	0.787470127279
90d42f71e58f81162f0b0ab8e5a53676	0.729744286704	0.940117107083	0.74328304863	0.645986898926	0.834760439109	0.92202422897	0.575989535242	0.784461800631
a96905a47b03e468b7214df5c7ae9c41	0.750250096183	0.93551098753	0.762394159741	0.667628289596	0.853421693855	0.911084628122	0.585061557402	0.798936425558
8c10545ccbc184ef13b4c9a8c79f2fe1	0.75959508695	0.937452563987	0.767494959988	0.670542330289	0.85533341028	0.912023465288	0.571586642044	0.799851738399
8074b91dd6b917065d98c8dcda86a074	0.738253905048	0.939769764862	0.749930594029	0.643888927002	0.832001308095	0.911439831882	0.577063134811	0.78424986091
3869545d3fe1675db3ac9d875c3d097f	0.738089931517	0.945254165446	0.744594105879	0.662135452964	0.835154303888	0.911180811563	0.575450330871	0.789069050378
ce75362515d1c1a7df7727d530ca3187	0.568332044475	0.586403346161	0.615739881502	0.556413240177	0.573942341233	0.665580974983	0.357563096337	0.585655589697
22e3dcb6dd18db1f7f4cc02d6fc0003f	0.550857744691	0.614528397565	0.608729070483	0.566364447895	0.581464424951	0.655838580755	0.360131194214	0.590229025519
9ebd6042fbbfa23ccf3c993c4c252e3a	0.728792955525	0.940872761366	0.7661875	0.651527871085	0.83248981738	0.919463194189	0.577183171745	0.788989202451
6b48cc8f93e8db814b434edf1c435285	0.732308325639	0.950700478462	0.752328024007	0.644474035595	0.83649430594	0.923939653497	0.564998076331	0.787607103836
16d60c61fb0eb98c55b5c62bef3051a0	0.749461680517	0.930697333319	0.765579755309	0.670628765359	0.850529727096	0.912627396052	0.571645121576	0.797107689837
2168377b53eb8027213d650c3be2f0d0	0.558134214374	0.606173472261	0.611433979686	0.573401400185	0.599783625731	0.645926358872	0.379213219452	0.592059541781
2d9e2f8ce169d19d51c8d3f2371d03bd	0.729074138196	0.94538588194	0.758492651585	0.649436614514	0.83463791423	0.907622651003	0.571479686057	0.787377289081
13df3d240a292d9294ccfcdac4ff6bd1	0.757774353647	0.935005527225	0.76458033241	0.682001677165	0.860833538525	0.908273540499	0.567504424438	0.80055799335
d7aa6bf2dd82db0df1102972f72d7ab5	0.721647391505	0.945165137667	0.751278701139	0.652240171197	0.835097696727	0.911886349646	0.570859495229	0.784115962287
22e3dcb6dd18db1f7f4cc02d6fc0003f	0.548551939058	0.610513457603	0.610327177593	0.564313772079	0.592740073869	0.659387460456	0.373988534934	0.58922878673
e27c31c8bbca3176506232ef47647721	0.562047899354	0.60067912352	0.606310249307	0.566599310951	0.579396788756	0.651528839412	0.369454447522	0.587678669337
c8f653c2853d9ee435d191e50aa9fc54	0.747318790397	0.932442967022	0.772118247922	0.677228430484	0.854187057556	0.909362944527	0.577943213296	0.799746835015
6ada67762b45ce832c96276648c851f4	0.747501231148	0.935538288688	0.757123441828	0.673398112227	0.860123627783	0.915986898031	0.573778085565	0.797345217187
a798a51b04b4862b7c258d6353f36d8f	0.558082583102	0.596508065352	0.602106590489	0.565386662662	0.593420539653	0.645752240327	0.356461218837	0.584941100635
60363eb82f683b73c24c2523bc3b4fc7	0.728894063558	0.949045581799	0.751206121114	0.65304017248	0.838351056735	0.914900579588	0.569805901816	0.787245748644
1219697dd98abe44a8ded0464abcd6ce	0.747742363035	0.935909373273	0.76215781779	0.666752569083	0.850686005951	0.906216805865	0.573440674054	0.797084681362
bbac48efd1b66a68d900637097bd5422	0.738721587412	0.933403741158	0.764144967682	0.66215723603	0.850219529086	0.911973565608	0.567170283164	0.795471084082
f632de45a15db8e1cf1768212fc6c988	0.734630886427	0.948618316666	0.758956852108	0.641556326278	0.828957422797	0.912248013848	0.572698522622	0.787450846145
93942a6d38bc57e04bf929bf4cc81231	0.560456794398	0.606254506404	0.615664012004	0.574934200417	0.593979814302	0.660895708415	0.381177670052	0.594178378397
5526bb87add552888c35806604d2d6c5	0.744723857341	0.939672078222	0.766933364112	0.676270055075	0.85559787627	0.907038029245	0.578069021237	0.798619384932
b49a9d03d24e0986f86eea51514d4c6d	0.72246741305	0.94386695267	0.756215104648	0.640792390735	0.831620036934	0.905023215163	0.552963604186	0.781823292782
19892fe428ce57b68d4fd7ff525422ba	0.740841989843	0.930580278681	0.767214873807	0.673090240623	0.848631861085	0.915514321546	0.575286049554	0.794941101914
e06cc1e2334a52fbf719ce6e45574c09	0.726979859187	0.946328230483	0.75773245614	0.650138955936	0.835496845183	0.919087741283	0.562273007079	0.78653491587
6ba3d3e8dad7d62f277d46878d1450d5	0.744157144506	0.929077335001	0.769922072176	0.656688777413	0.851415435519	0.915225120357	0.584040473992	0.795934772029
0f471aa33cc7b1746c9774d6aa01a4d5	0.749451908279	0.932929155082	0.76815473992	0.671138692955	0.857799322869	0.91142329508	0.559944598338	0.797424868303
8c01d92ba6a865b02a25c1cce9117d05	0.551284395199	0.613878459674	0.623425573253	0.585143067974	0.582484482405	0.631249561269	0.377018505694	0.591598663904
4f7a138d28f8775f367d642c1db15dab	0.546468490305	0.610655759763	0.610881425054	0.55794232856	0.605186852365	0.635609202292	0.357417282241	0.584621495774
5b865d86f8baa0d6ab8748008a6aef9f	0.749551015697	0.932552103618	0.762766101108	0.674385612133	0.849848184057	0.910750107417	0.547344952293	0.794972766543
22e3dcb6dd18db1f7f4cc02d6fc0003f	0.554418590335	0.596321111553	0.617691501231	0.572493753857	0.593903406176	0.645908857825	0.363684979994	0.587383702863
43fc7a6ff6fc4f7b35de194c52da14a7	0.739043821176	0.930439724419	0.773008175592	0.670216123931	0.853151251667	0.912118202362	0.58632771622	0.799117318794
131cdbcf67a4cbe53a432fcae9e60e11	0.736363938904	0.941768716251	0.746504462912	0.658314721097	0.830869498307	0.913501194892	0.579475607879	0.787422203318
8e8b487b982825a3052c2470bd197628	0.552538896584	0.599533399664	0.618103839643	0.575603684576	0.592478660101	0.660234164011	0.374231686673	0.592225083718
961bfe4a843df195769bd8383d785274	0.739396929825	0.938685589561	0.766859629886	0.66895597177	0.852062224274	0.921310928715	0.577816251154	0.798694417726
86295bbf92812f837f622101140dbc35	0.755273237919	0.931019676636	0.762752827793	0.668538588041	0.851418179953	0.907771650965	0.576671091105	0.801157130966
