	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
"[""cln,csp,dwn_feat_pwling5_"", ""cln,ica,dwn_feat_PSDcorrcoefeig_""]"	0.565330578512	0.781586301159	0.673342975207	0.669736660568	0.401922865014	0.666849490379	0.345268595041	0.64707404349
"[""cln,ica,dwn_feat_ampcorrcoef-beta-eig_"", ""cln,raw,dwn_feat_pwling5_""]"	0.458983471074	0.620593596936	0.799053719008	0.720288800243	0.849636363636	0.7268028132	0.405371900826	0.733348013579
"[""cln,csp,dwn_feat_pwling5_"", ""cln,raw,dwn_feat_xcorr-tpeak_""]"	0.551590909091	0.779563366613	0.502334710744	0.497467982364	0.564035812672	0.601642842452	0.625020661157	0.639738813958
"[""cln,raw,dwn_feat_ilingam-causalindex_"", ""cln,csp,dwn_feat_ilingam-causalorder_""]"	0.632574380165	0.543617091771	0.546008264463	0.601666816632	0.542424242424	0.524686914393	0.382314049587	0.676389959323
"[""cln,raw,dwn_feat_ampcorrcoef-high_gamma_"", ""cln,raw,dwn_feat_mvar-COHphs_""]"	0.486144628099	0.771327883227	0.697049586777	0.680756992558	0.680275482094	0.335618629736	0.365289256198	0.685221732881
"[""cln,raw,dwn_feat_xcorr-tpeak_"", ""cln,raw,dwn_feat_ilingam-causalorder_""]"	0.580423553719	0.72990458829	0.503582644628	0.552696846392	0.572446280992	0.502952317291	0.661818181818	0.651009266905
"[""cln,csp,dwn_feat_ilingam-causalorder_"", ""cln,ica,dwn_feat_pwling5_""]"	0.660198347107	0.408913489399	0.505128099174	0.608031119509	0.518016528926	0.455383872663	0.469669421488	0.615106278864
"[""cln,ica,dwn_feat_pwling5_"", ""cln,csp,dwn_feat_ilingam-causalorder_""]"	0.660198347107	0.408913489399	0.505128099174	0.608031119509	0.518016528926	0.455383872663	0.469669421488	0.615106278864
"[""cln,csp,dwn_feat_FFT_"", ""cln,csp,dwn_feat_PSDlogfcorrcoefeig_""]"	0.469904958678	0.621564684404	0.662739669421	0.624722980381	0.688292011019	0.606896167558	0.259297520661	0.671180230602
"[""cln,raw,dwn_feat_FFT_"", ""cln,csp,dwn_feat_PSDlogfcorrcoefeig_""]"	0.469904958678	0.621564684404	0.662739669421	0.624722980381	0.688292011019	0.606896167558	0.259297520661	0.671180230602
"[""cln,raw,dwn_feat_mvar-COHphs_"", ""cln,raw,dwn_feat_pwling5_""]"	0.475053719008	0.466336480822	0.465495867769	0.690927619981	0.487650137741	0.621130707528	0.51520661157	0.637838104413
"[""cln,raw,dwn_feat_xcorr-tpeak_"", ""cln,csp,dwn_feat_ilingam-causalorder_""]"	0.647477272727	0.674222415121	0.466458677686	0.555435149916	0.558776859504	0.536213378125	0.670041322314	0.650921644188
"[""cln,raw,dwn_feat_ilingam-causalorder_"", ""cln,raw,dwn_feat_PSDcorrcoefeig_""]"	0.550640495868	0.604979604008	0.525462809917	0.694457541432	0.555597796143	0.636984951323	0.740537190083	0.675876685934
"[""cln,raw,dwn_feat_ampcorrcoef-high_gamma_"", ""cln,ica,dwn_feat_ampcorrcoef-beta-eig_""]"	0.522814049587	0.778870253918	0.764991735537	0.71317563627	0.825360881543	0.600914404223	0.373636363636	0.721598999908
