	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
best_feats_combo_24	0.831847107438	0.984791900531	0.770690082645	0.766813566213	0.872132231405	0.912217480232	0.75347107438	0.860633391443
best_feats_combo_18	0.838417355372	0.975986489972	0.813708677686	0.747931009201	0.868473829201	0.895460544358	0.78041322314	0.862639385876
best_feats_combo_40	0.830702479339	0.974364000817	0.817283057851	0.747995127787	0.878991735537	0.902203597057	0.772066115702	0.864345429244
best_feats_combo_43	0.78132231405	0.998671410743	0.744803719008	0.758412998344	0.924473829201	0.90766545546	0.761053719008	0.859513716855
best_feats_combo_47	0.753849173554	0.996989411912	0.783109504132	0.755242794157	0.94303030303	0.888116173043	0.758801652893	0.86446508854
best_feats_combo_6	0.600851239669	0.992900993649	0.909611570248	0.776403393886	0.981966942149	0.911631873029	0.591260330579	0.872784964981
best_feats_combo_12	0.610516528926	0.992081170212	0.881834710744	0.791281205323	0.981906336088	0.914201403172	0.55979338843	0.871524528244
best_feats_combo_32	0.611801652893	0.995115719942	0.87532231405	0.783365759209	0.980016528926	0.905333024818	0.609607438017	0.867532036578
best_feats_combo_45	0.613892561983	0.993854233145	0.902487603306	0.771615528428	0.982787878788	0.907681166872	0.6	0.872400373123
best_feats_combo_29	0.615367768595	0.993893676177	0.884570247934	0.779158360244	0.980462809917	0.917639345948	0.612272727273	0.87152330489
best_feats_combo_16	0.611363636364	0.992559466288	0.900950413223	0.781625659432	0.981625344353	0.91248600256	0.602438016529	0.874207725479
best_feats_combo_23	0.619041322314	0.992952959845	0.877415289256	0.773144076862	0.979123966942	0.92076877371	0.597809917355	0.868555448512
best_feats_combo_35	0.616555785124	0.99493595832	0.900702479339	0.777268994798	0.982760330579	0.907516911193	0.603099173554	0.87266645258
best_feats_combo_50	0.624247933884	0.994529497867	0.90751446281	0.774141880701	0.983311294766	0.907745440834	0.598719008264	0.875210263939
best_feats_combo_10	0.744733471074	0.99955079316	0.733423553719	0.804883343498	0.921085399449	0.85878153709	0.659628099174	0.867009511576
best_feats_combo_21	0.790785123967	0.999140487011	0.737382231405	0.760849804545	0.923818181818	0.900151115225	0.761611570248	0.859011300731
best_feats_combo_11	0.763047520661	0.998948991087	0.72208677686	0.780494586245	0.927096418733	0.89195689931	0.765165289256	0.855838838426
best_feats_combo_26	0.745993801653	0.997384680405	0.872425619835	0.769341184861	0.952159779614	0.894019379313	0.73132231405	0.887642061963
best_feats_combo_37	0.777615702479	0.998837022177	0.780685950413	0.745415787702	0.94617630854	0.889994401024	0.769380165289	0.868023977735
best_feats_combo_23	0.625787190083	0.993567876726	0.873045454545	0.778901685946	0.978644628099	0.922716988893	0.598388429752	0.870657552681
best_feats_combo_0	0.80197107438	0.971247212364	0.882297520661	0.696817598619	0.850168044077	0.909306583939	0.623223140496	0.860544163073
best_feats_combo_35	0.618247933884	0.994228744741	0.902435950413	0.7736171014	0.983019283747	0.910976278623	0.598181818182	0.874102440591
best_feats_combo_16	0.610634297521	0.991893667894	0.903022727273	0.771309932049	0.981129476584	0.912983054527	0.595909090909	0.872237743524
best_feats_combo_12	0.602855371901	0.991606621223	0.89002892562	0.789613788829	0.980859504132	0.913841468989	0.560041322314	0.872550081047
best_feats_combo_45	0.616252066116	0.994082164571	0.894925619835	0.765507399965	0.983454545455	0.905754376343	0.608842975207	0.869917805915
best_feats_combo_29	0.614396694215	0.993543569957	0.889826446281	0.778802108848	0.979774104683	0.919039089995	0.619049586777	0.87134897697
best_feats_combo_50	0.621894628099	0.993976457243	0.904070247934	0.778730358684	0.98258953168	0.908211069976	0.60152892562	0.875210875615
best_feats_combo_6	0.605367768595	0.99164547261	0.900272727273	0.782664987053	0.982016528926	0.91067347685	0.585330578512	0.872681515124
best_feats_combo_30	0.810797520661	0.95326565139	0.811351239669	0.767641642422	0.882008264463	0.887009232597	0.766115702479	0.85797343793
best_feats_combo_32	0.621268595041	0.994952031356	0.886347107438	0.774639732861	0.980887052342	0.911948957905	0.609132231405	0.869426782274
SVC_best_for_each_subject_in_batchall_with_FS_highGamma	0.657223140496	0.995930613	0.89419214876	0.775599212181	0.973972451791	0.912560274693	0.424834710744	0.866831054837
best_feats_combo_13	0.605266528926	0.993586316344	0.875392561983	0.777398964905	0.978011019284	0.909353718177	0.605537190083	0.867550233966
best_feats_combo_20	0.757047520661	0.999781436294	0.78117768595	0.743140411039	0.934330578512	0.907551190639	0.677231404959	0.87258112365
best_feats_combo_1	0.757566115702	0.999341597175	0.770801652893	0.745082930926	0.918424242424	0.900368218383	0.666239669421	0.868695446065
best_feats_combo_51	0.626737603306	0.995271865048	0.883516528926	0.762422709443	0.982473829201	0.911226232917	0.620495867769	0.86919365691
best_feats_combo_4	0.830316115702	0.981402486765	0.781520661157	0.762794423949	0.840330578512	0.901279480324	0.753719008264	0.854355904211
best_feats_combo_39	0.611181818182	0.993794624861	0.884165289256	0.770820178026	0.980269972452	0.915464029435	0.598966942149	0.868911597394
best_feats_combo_53	0.610495867769	0.993744828032	0.889233471074	0.772376453416	0.979449035813	0.918270659079	0.61347107438	0.869214453925
best_feats_combo_8	0.823768595041	0.956451366543	0.802138429752	0.761700008998	0.873903581267	0.876375462773	0.763512396694	0.855820946876
best_feats_combo_38	0.611502066116	0.992007904778	0.903404958678	0.785771305933	0.982424242424	0.918269230769	0.599710743802	0.876656497538
best_feats_combo_27	0.75698553719	0.997350143099	0.769533057851	0.76369934915	0.937801652893	0.889047431327	0.760929752066	0.862993776187
best_feats_combo_54	0.620768595041	0.994821573525	0.86677892562	0.76750540709	0.979380165289	0.916689519631	0.61173553719	0.865847478362
best_feats_combo_52	0.776185950413	0.998423511282	0.796419421488	0.746752313635	0.932462809917	0.905490138946	0.76867768595	0.869028198306
best_feats_combo_25	0.62130785124	0.994748751825	0.89769214876	0.770311528348	0.983035812672	0.901506581654	0.603223140496	0.871321910267
best_feats_combo_2	0.599743801653	0.992235984116	0.893095041322	0.7902305803	0.982468319559	0.911501896796	0.572561983471	0.872678686118
best_feats_combo_36	0.74448553719	0.998374207491	0.878681818182	0.754354898373	0.954269972452	0.909807920837	0.677561983471	0.887194161544
best_feats_combo_15	0.755700413223	0.997080229495	0.883359504132	0.753237622014	0.951134986226	0.902227878331	0.661157024793	0.887358396795
best_feats_combo_9	0.61517768595	0.99396472294	0.88326446281	0.782502224488	0.982314049587	0.902127896613	0.564958677686	0.871089778879
best_feats_combo_49	0.622816115702	0.995360858391	0.883212809917	0.773502661055	0.980038567493	0.914459927328	0.595247933884	0.869472505123
best_feats_combo_19	0.620599173554	0.99484114713	0.886694214876	0.782522119912	0.981581267218	0.904598873349	0.574214876033	0.87148775117
best_feats_combo_41	0.620681818182	0.994308173149	0.895475206612	0.778542735171	0.981338842975	0.909119475296	0.582190082645	0.872411765605
