	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
testing_discriminate_gavin	0.987771186441	0.995333333333	0.997492120283	0.987899880475	0.98915308576	0.966818181818	1.0	0.992031523643
